Num of Layer Detected : 122 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Num|TIDL Layer Name               |Out Data Name                                     |Group |#Ins  |#Outs |Inbuf Ids                       |Outbuf Id |In NCHW                             |Out NCHW                            |MACS       |
   40|TIDL_ConvolutionLayer         |564                                               |     0|     1|     1| 39   x   x   x   x   x   x   x | 40       |       1        1        1      256       40       40 |       1        1        1      512       20       20 | 471859200 |
   41|TIDL_ConvolutionLayer         |567                                               |     0|     1|     1| 40   x   x   x   x   x   x   x | 41       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   42|TIDL_PoolingLayer             |574                                               |     0|     1|     1| 41   x   x   x   x   x   x   x | 42       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   43|TIDL_PoolingLayer             |575                                               |     0|     1|     1| 42   x   x   x   x   x   x   x | 43       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   44|TIDL_PoolingLayer             |576                                               |     0|     1|     1| 43   x   x   x   x   x   x   x | 44       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   45|TIDL_PoolingLayer             |577                                               |     0|     1|     1| 44   x   x   x   x   x   x   x | 45       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   46|TIDL_PoolingLayer             |578                                               |     0|     1|     1| 45   x   x   x   x   x   x   x | 46       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   47|TIDL_PoolingLayer             |579                                               |     0|     1|     1| 46   x   x   x   x   x   x   x | 47       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |    921600 |
   48|TIDL_ConcatLayer              |580                                               |     0|     4|     1| 41  43  45  47   x   x   x   x | 48       |       1        1        1      256       20       20 |       1        1        1     1024       20       20 |    409600 |
   49|TIDL_ConvolutionLayer         |583                                               |     0|     1|     1| 48   x   x   x   x   x   x   x | 49       |       1        1        1     1024       20       20 |       1        1        1      512       20       20 | 209715200 |
   50|TIDL_ConvolutionLayer         |589                                               |     0|     1|     1| 49   x   x   x   x   x   x   x | 50       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   51|TIDL_ConvolutionLayer         |586                                               |     0|     1|     1| 49   x   x   x   x   x   x   x | 51       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   52|TIDL_ConvolutionLayer         |592                                               |     0|     1|     1| 50   x   x   x   x   x   x   x | 52       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |  26214400 |
   53|TIDL_ConvolutionLayer         |595                                               |     0|     1|     1| 52   x   x   x   x   x   x   x | 53       |       1        1        1      256       20       20 |       1        1        1      256       20       20 | 235929600 |
   54|TIDL_ConcatLayer              |596                                               |     0|     2|     1| 53  51   x   x   x   x   x   x | 54       |       1        1        1      256       20       20 |       1        1        1      512       20       20 |    204800 |
   55|TIDL_ConvolutionLayer         |599                                               |     0|     1|     1| 54   x   x   x   x   x   x   x | 55       |       1        1        1      512       20       20 |       1        1        1      512       20       20 | 104857600 |
   56|TIDL_ConvolutionLayer         |602                                               |     0|     1|     1| 55   x   x   x   x   x   x   x | 56       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   57|TIDL_ResizeLayer              |607                                               |     0|     1|     1| 56   x   x   x   x   x   x   x | 57       |       1        1        1      256       20       20 |       1        1        1      256       40       40 |   1638400 |
   58|TIDL_ConcatLayer              |608                                               |     0|     2|     1| 57  39   x   x   x   x   x   x | 58       |       1        1        1      256       40       40 |       1        1        1      512       40       40 |    819200 |
   59|TIDL_ConvolutionLayer         |614                                               |     0|     1|     1| 58   x   x   x   x   x   x   x | 59       |       1        1        1      512       40       40 |       1        1        1      128       40       40 | 104857600 |
   60|TIDL_ConvolutionLayer         |611                                               |     0|     1|     1| 58   x   x   x   x   x   x   x | 60       |       1        1        1      512       40       40 |       1        1        1      128       40       40 | 104857600 |
   61|TIDL_ConvolutionLayer         |617                                               |     0|     1|     1| 59   x   x   x   x   x   x   x | 61       |       1        1        1      128       40       40 |       1        1        1      128       40       40 |  26214400 |
   62|TIDL_ConvolutionLayer         |620                                               |     0|     1|     1| 61   x   x   x   x   x   x   x | 62       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
   63|TIDL_ConcatLayer              |621                                               |     0|     2|     1| 62  60   x   x   x   x   x   x | 63       |       1        1        1      128       40       40 |       1        1        1      256       40       40 |    409600 |
   64|TIDL_ConvolutionLayer         |624                                               |     0|     1|     1| 63   x   x   x   x   x   x   x | 64       |       1        1        1      256       40       40 |       1        1        1      256       40       40 | 104857600 |
   65|TIDL_ConvolutionLayer         |627                                               |     0|     1|     1| 64   x   x   x   x   x   x   x | 65       |       1        1        1      256       40       40 |       1        1        1      128       40       40 |  52428800 |
   66|TIDL_ResizeLayer              |632                                               |     0|     1|     1| 65   x   x   x   x   x   x   x | 66       |       1        1        1      128       40       40 |       1        1        1      128       80       80 |   3276800 |
   67|TIDL_ConcatLayer              |633                                               |     0|     2|     1| 66  25   x   x   x   x   x   x | 67       |       1        1        1      128       80       80 |       1        1        1      256       80       80 |   1638400 |
   68|TIDL_ConvolutionLayer         |639                                               |     0|     1|     1| 67   x   x   x   x   x   x   x | 68       |       1        1        1      256       80       80 |       1        1        1       64       80       80 | 104857600 |
   69|TIDL_ConvolutionLayer         |636                                               |     0|     1|     1| 67   x   x   x   x   x   x   x | 69       |       1        1        1      256       80       80 |       1        1        1       64       80       80 | 104857600 |
   70|TIDL_ConvolutionLayer         |642                                               |     0|     1|     1| 68   x   x   x   x   x   x   x | 70       |       1        1        1       64       80       80 |       1        1        1       64       80       80 |  26214400 |
   71|TIDL_ConvolutionLayer         |645                                               |     0|     1|     1| 70   x   x   x   x   x   x   x | 71       |       1        1        1       64       80       80 |       1        1        1       64       80       80 | 235929600 |
   72|TIDL_ConcatLayer              |646                                               |     0|     2|     1| 71  69   x   x   x   x   x   x | 72       |       1        1        1       64       80       80 |       1        1        1      128       80       80 |    819200 |
   73|TIDL_ConvolutionLayer         |649                                               |     0|     1|     1| 72   x   x   x   x   x   x   x | 73       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 104857600 |
   74|TIDL_ConvolutionLayer         |652                                               |     0|     1|     1| 73   x   x   x   x   x   x   x | 74       |       1        1        1      128       80       80 |       1        1        1      128       40       40 | 235929600 |
   75|TIDL_ConvolutionLayer         |692                                               |     0|     1|     1| 73   x   x   x   x   x   x   x | 75       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 104857600 |
   76|TIDL_ConcatLayer              |653                                               |     0|     2|     1| 74  65   x   x   x   x   x   x | 76       |       1        1        1      128       40       40 |       1        1        1      256       40       40 |    409600 |
   77|TIDL_ConvolutionLayer         |701                                               |     0|     1|     1| 75   x   x   x   x   x   x   x | 77       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 943718400 |
   78|TIDL_ConvolutionLayer         |707                                               |     0|     1|     1| 75   x   x   x   x   x   x   x | 78       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 943718400 |
   79|TIDL_ConvolutionLayer         |659                                               |     0|     1|     1| 76   x   x   x   x   x   x   x | 79       |       1        1        1      256       40       40 |       1        1        1      128       40       40 |  52428800 |
   80|TIDL_ConvolutionLayer         |656                                               |     0|     1|     1| 76   x   x   x   x   x   x   x | 80       |       1        1        1      256       40       40 |       1        1        1      128       40       40 |  52428800 |
   81|TIDL_ConvolutionLayer         |704                                               |     0|     1|     1| 77   x   x   x   x   x   x   x | 81       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 943718400 |
   82|TIDL_ConvolutionLayer         |710                                               |     0|     1|     1| 78   x   x   x   x   x   x   x | 82       |       1        1        1      128       80       80 |       1        1        1      128       80       80 | 943718400 |
   83|TIDL_ConvolutionLayer         |662                                               |     0|     1|     1| 79   x   x   x   x   x   x   x | 83       |       1        1        1      128       40       40 |       1        1        1      128       40       40 |  26214400 |
   84|TIDL_ConvolutionLayer         |711                                               |     0|     1|     1| 81   x   x   x   x   x   x   x | 84       |       1        1        1      128       80       80 |       1        1        1       80       80       80 |  65536000 |
   85|TIDL_ConvolutionLayer         |712                                               |     0|     1|     1| 82   x   x   x   x   x   x   x | 85       |       1        1        1      128       80       80 |       1        1        1        4       80       80 |   3276800 |
   86|TIDL_ConvolutionLayer         |713                                               |     0|     1|     1| 82   x   x   x   x   x   x   x | 86       |       1        1        1      128       80       80 |       1        1        1        1       80       80 |    819200 |
   87|TIDL_ConvolutionLayer         |665                                               |     0|     1|     1| 83   x   x   x   x   x   x   x | 87       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
   88|TIDL_ConcatLayer              |714                                               |     0|     3|     1| 85  86  84   x   x   x   x   x | 88       |       1        1        1        4       80       80 |       1        1        1       85       80       80 |    544000 |
   89|TIDL_ConcatLayer              |666                                               |     0|     2|     1| 87  80   x   x   x   x   x   x | 89       |       1        1        1      128       40       40 |       1        1        1      256       40       40 |    409600 |
   90|TIDL_ConvolutionLayer         |669                                               |     0|     1|     1| 89   x   x   x   x   x   x   x | 90       |       1        1        1      256       40       40 |       1        1        1      256       40       40 | 104857600 |
   91|TIDL_ConvolutionLayer         |672                                               |     0|     1|     1| 90   x   x   x   x   x   x   x | 91       |       1        1        1      256       40       40 |       1        1        1      256       20       20 | 235929600 |
   92|TIDL_ConvolutionLayer         |695                                               |     0|     1|     1| 90   x   x   x   x   x   x   x | 92       |       1        1        1      256       40       40 |       1        1        1      128       40       40 |  52428800 |
   93|TIDL_ConcatLayer              |673                                               |     0|     2|     1| 91  56   x   x   x   x   x   x | 93       |       1        1        1      256       20       20 |       1        1        1      512       20       20 |    204800 |
   94|TIDL_ConvolutionLayer         |717                                               |     0|     1|     1| 92   x   x   x   x   x   x   x | 94       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
   95|TIDL_ConvolutionLayer         |723                                               |     0|     1|     1| 92   x   x   x   x   x   x   x | 95       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
   96|TIDL_ConvolutionLayer         |679                                               |     0|     1|     1| 93   x   x   x   x   x   x   x | 96       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   97|TIDL_ConvolutionLayer         |676                                               |     0|     1|     1| 93   x   x   x   x   x   x   x | 97       |       1        1        1      512       20       20 |       1        1        1      256       20       20 |  52428800 |
   98|TIDL_ConvolutionLayer         |720                                               |     0|     1|     1| 94   x   x   x   x   x   x   x | 98       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
   99|TIDL_ConvolutionLayer         |726                                               |     0|     1|     1| 95   x   x   x   x   x   x   x | 99       |       1        1        1      128       40       40 |       1        1        1      128       40       40 | 235929600 |
  100|TIDL_ConvolutionLayer         |682                                               |     0|     1|     1| 96   x   x   x   x   x   x   x |100       |       1        1        1      256       20       20 |       1        1        1      256       20       20 |  26214400 |
  101|TIDL_ConvolutionLayer         |727                                               |     0|     1|     1| 98   x   x   x   x   x   x   x |101       |       1        1        1      128       40       40 |       1        1        1       80       40       40 |  16384000 |
  102|TIDL_ConvolutionLayer         |728                                               |     0|     1|     1| 99   x   x   x   x   x   x   x |102       |       1        1        1      128       40       40 |       1        1        1        4       40       40 |    819200 |
  103|TIDL_ConvolutionLayer         |729                                               |     0|     1|     1| 99   x   x   x   x   x   x   x |103       |       1        1        1      128       40       40 |       1        1        1        1       40       40 |    204800 |
  104|TIDL_ConvolutionLayer         |685                                               |     0|     1|     1|100   x   x   x   x   x   x   x |104       |       1        1        1      256       20       20 |       1        1        1      256       20       20 | 235929600 |
  105|TIDL_ConcatLayer              |730                                               |     0|     3|     1|102 103 101   x   x   x   x   x |105       |       1        1        1        4       40       40 |       1        1        1       85       40       40 |    136000 |
  106|TIDL_ConcatLayer              |686                                               |     0|     2|     1|104  97   x   x   x   x   x   x |106       |       1        1        1      256       20       20 |       1        1        1      512       20       20 |    204800 |
  107|TIDL_ConvolutionLayer         |689                                               |     0|     1|     1|106   x   x   x   x   x   x   x |107       |       1        1        1      512       20       20 |       1        1        1      512       20       20 | 104857600 |
  108|TIDL_ConvolutionLayer         |698                                               |     0|     1|     1|107   x   x   x   x   x   x   x |108       |       1        1        1      512       20       20 |       1        1        1      128       20       20 |  26214400 |
  109|TIDL_ConvolutionLayer         |733                                               |     0|     1|     1|108   x   x   x   x   x   x   x |109       |       1        1        1      128       20       20 |       1        1        1      128       20       20 |  58982400 |
  110|TIDL_ConvolutionLayer         |739                                               |     0|     1|     1|108   x   x   x   x   x   x   x |110       |       1        1        1      128       20       20 |       1        1        1      128       20       20 |  58982400 |
  111|TIDL_ConvolutionLayer         |736                                               |     0|     1|     1|109   x   x   x   x   x   x   x |111       |       1        1        1      128       20       20 |       1        1        1      128       20       20 |  58982400 |
  112|TIDL_ConvolutionLayer         |742                                               |     0|     1|     1|110   x   x   x   x   x   x   x |112       |       1        1        1      128       20       20 |       1        1        1      128       20       20 |  58982400 |
  113|TIDL_ConvolutionLayer         |743                                               |     0|     1|     1|111   x   x   x   x   x   x   x |113       |       1        1        1      128       20       20 |       1        1        1       80       20       20 |   4096000 |
  114|TIDL_ConvolutionLayer         |744                                               |     0|     1|     1|112   x   x   x   x   x   x   x |114       |       1        1        1      128       20       20 |       1        1        1        4       20       20 |    204800 |
  115|TIDL_ConvolutionLayer         |745                                               |     0|     1|     1|112   x   x   x   x   x   x   x |115       |       1        1        1      128       20       20 |       1        1        1        1       20       20 |     51200 |
  116|TIDL_ConcatLayer              |746                                               |     0|     3|     1|114 115 113   x   x   x   x   x |116       |       1        1        1        4       20       20 |       1        1        1       85       20       20 |     34000 |
  117|TIDL_DetectionOutputLayer     |dets_det                                          |     0|     3|     1| 88 105 116   x   x   x   x   x |117       |       1        1        1       85       80       80 |       1        1        1        1        1     1405 |         0 |
  118|TIDL_OdOutputReformatLayer    |dets                                              |     0|     1|     1|117   x   x   x   x   x   x   x |118       |       1        1        1        1        1     1405 |       1        1        1        1      200        5 |         0 |
  119|TIDL_OdOutputReformatLayer    |labels                                            |     0|     1|     1|117   x   x   x   x   x   x   x |119       |       1        1        1        1        1     1405 |       1        1        1        1        1      200 |         0 |
  120|TIDL_DataLayer                |dets                                              |     0|     1|    -1|118   x   x   x   x   x   x   x |  0       |       1        1        1        1      200        5 |       0        0        0        0        0        0 |         0 |
  121|TIDL_DataLayer                |labels                                            |     0|     1|    -1|119   x   x   x   x   x   x   x |  0       |       1        1        1        1        1      200 |       0        0        0        0        0        0 |         0 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total Giga Macs : 13.4006
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
