Num of Layer Detected :  83 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Num|TIDL Layer Name               |Out Data Name                                     |Group |#Ins  |#Outs |Inbuf Ids                       |Outbuf Id |In NCHW                             |Out NCHW                            |MACS       |
    9|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_2/expand/Conv2D1|     0|     1|     1|  8   x   x   x   x   x   x   x |  9       |       1        1        1       24      128      128 |       1        1        1      144      128      128 |  56623104 |
   10|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_2/depthwise/depthwise|     0|     1|     1|  9   x   x   x   x   x   x   x | 10       |       1        1        1      144      128      128 |       1        1        1      144      128      128 |  21233664 |
   11|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_2/project/Conv2D2|     0|     1|     1| 10   x   x   x   x   x   x   x | 11       |       1        1        1      144      128      128 |       1        1        1       24      128      128 |  56623104 |
   12|TIDL_ConvolutionLayer         |ction0/weights;decoder/feature_projection0/Conv2D1|     0|     1|     1| 10   x   x   x   x   x   x   x | 12       |       1        1        1      144      128      128 |       1        1        1       48      128      128 | 113246208 |
   13|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_2/add                   |     0|     2|     1| 11   8   x   x   x   x   x   x | 13       |       1        1        1       24      128      128 |       1        1        1       24      128      128 |    393216 |
   14|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_3/expand/Conv2D1|     0|     1|     1| 13   x   x   x   x   x   x   x | 14       |       1        1        1       24      128      128 |       1        1        1      144      128      128 |  56623104 |
   15|TIDL_ConvolutionLayer         |V3;MobilenetV2/expanded_conv_3/depthwise/depthwise|     0|     1|     1| 14   x   x   x   x   x   x   x | 15       |       1        1        1      144      128      128 |       1        1        1      144       64       64 |   5308416 |
   16|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_3/project/Conv2D1|     0|     1|     1| 15   x   x   x   x   x   x   x | 16       |       1        1        1      144       64       64 |       1        1        1       32       64       64 |  18874368 |
   17|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_4/expand/Conv2D1|     0|     1|     1| 16   x   x   x   x   x   x   x | 17       |       1        1        1       32       64       64 |       1        1        1      192       64       64 |  25165824 |
   18|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_4/depthwise/depthwise|     0|     1|     1| 17   x   x   x   x   x   x   x | 18       |       1        1        1      192       64       64 |       1        1        1      192       64       64 |   7077888 |
   19|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_4/project/Conv2D1|     0|     1|     1| 18   x   x   x   x   x   x   x | 19       |       1        1        1      192       64       64 |       1        1        1       32       64       64 |  25165824 |
   20|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_4/add                   |     0|     2|     1| 19  16   x   x   x   x   x   x | 20       |       1        1        1       32       64       64 |       1        1        1       32       64       64 |    131072 |
   21|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_5/expand/Conv2D1|     0|     1|     1| 20   x   x   x   x   x   x   x | 21       |       1        1        1       32       64       64 |       1        1        1      192       64       64 |  25165824 |
   22|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_5/depthwise/depthwise|     0|     1|     1| 21   x   x   x   x   x   x   x | 22       |       1        1        1      192       64       64 |       1        1        1      192       64       64 |   7077888 |
   23|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_5/project/Conv2D1|     0|     1|     1| 22   x   x   x   x   x   x   x | 23       |       1        1        1      192       64       64 |       1        1        1       32       64       64 |  25165824 |
   24|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_5/add                   |     0|     2|     1| 23  20   x   x   x   x   x   x | 24       |       1        1        1       32       64       64 |       1        1        1       32       64       64 |    131072 |
   25|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_6/expand/Conv2D1|     0|     1|     1| 24   x   x   x   x   x   x   x | 25       |       1        1        1       32       64       64 |       1        1        1      192       64       64 |  25165824 |
   26|TIDL_ConvolutionLayer         |V3;MobilenetV2/expanded_conv_6/depthwise/depthwise|     0|     1|     1| 25   x   x   x   x   x   x   x | 26       |       1        1        1      192       64       64 |       1        1        1      192       32       32 |   1769472 |
   27|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_6/project/Conv2D1|     0|     1|     1| 26   x   x   x   x   x   x   x | 27       |       1        1        1      192       32       32 |       1        1        1       64       32       32 |  12582912 |
   28|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_7/expand/Conv2D1|     0|     1|     1| 27   x   x   x   x   x   x   x | 28       |       1        1        1       64       32       32 |       1        1        1      384       32       32 |  25165824 |
   29|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_7/depthwise/depthwise|     0|     1|     1| 28   x   x   x   x   x   x   x | 29       |       1        1        1      384       32       32 |       1        1        1      384       32       32 |   3538944 |
   30|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_7/project/Conv2D1|     0|     1|     1| 29   x   x   x   x   x   x   x | 30       |       1        1        1      384       32       32 |       1        1        1       64       32       32 |  25165824 |
   31|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_7/add                   |     0|     2|     1| 30  27   x   x   x   x   x   x | 31       |       1        1        1       64       32       32 |       1        1        1       64       32       32 |     65536 |
   32|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_8/expand/Conv2D1|     0|     1|     1| 31   x   x   x   x   x   x   x | 32       |       1        1        1       64       32       32 |       1        1        1      384       32       32 |  25165824 |
   33|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_8/depthwise/depthwise|     0|     1|     1| 32   x   x   x   x   x   x   x | 33       |       1        1        1      384       32       32 |       1        1        1      384       32       32 |   3538944 |
   34|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_8/project/Conv2D1|     0|     1|     1| 33   x   x   x   x   x   x   x | 34       |       1        1        1      384       32       32 |       1        1        1       64       32       32 |  25165824 |
   35|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_8/add                   |     0|     2|     1| 34  31   x   x   x   x   x   x | 35       |       1        1        1       64       32       32 |       1        1        1       64       32       32 |     65536 |
   36|TIDL_ConvolutionLayer         |weights;MobilenetV2/expanded_conv_9/expand/Conv2D1|     0|     1|     1| 35   x   x   x   x   x   x   x | 36       |       1        1        1       64       32       32 |       1        1        1      384       32       32 |  25165824 |
   37|TIDL_ConvolutionLayer         |se;MobilenetV2/expanded_conv_9/depthwise/depthwise|     0|     1|     1| 36   x   x   x   x   x   x   x | 37       |       1        1        1      384       32       32 |       1        1        1      384       32       32 |   3538944 |
   38|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_9/project/Conv2D2|     0|     1|     1| 37   x   x   x   x   x   x   x | 38       |       1        1        1      384       32       32 |       1        1        1       64       32       32 |  25165824 |
   39|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_9/add                   |     0|     2|     1| 38  35   x   x   x   x   x   x | 39       |       1        1        1       64       32       32 |       1        1        1       64       32       32 |     65536 |
   40|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_10/expand/Conv2D1|     0|     1|     1| 39   x   x   x   x   x   x   x | 40       |       1        1        1       64       32       32 |       1        1        1      384       32       32 |  25165824 |
   41|TIDL_ConvolutionLayer         |3;MobilenetV2/expanded_conv_10/depthwise/depthwise|     0|     1|     1| 40   x   x   x   x   x   x   x | 41       |       1        1        1      384       32       32 |       1        1        1      384       32       32 |   3538944 |
   42|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_10/project/Conv2D1|     0|     1|     1| 41   x   x   x   x   x   x   x | 42       |       1        1        1      384       32       32 |       1        1        1       96       32       32 |  37748736 |
   43|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_11/expand/Conv2D1|     0|     1|     1| 42   x   x   x   x   x   x   x | 43       |       1        1        1       96       32       32 |       1        1        1      576       32       32 |  56623104 |
   44|TIDL_ConvolutionLayer         |e;MobilenetV2/expanded_conv_11/depthwise/depthwise|     0|     1|     1| 43   x   x   x   x   x   x   x | 44       |       1        1        1      576       32       32 |       1        1        1      576       32       32 |   5308416 |
   45|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_11/project/Conv2D1|     0|     1|     1| 44   x   x   x   x   x   x   x | 45       |       1        1        1      576       32       32 |       1        1        1       96       32       32 |  56623104 |
   46|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_11/add                  |     0|     2|     1| 45  42   x   x   x   x   x   x | 46       |       1        1        1       96       32       32 |       1        1        1       96       32       32 |     98304 |
   47|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_12/expand/Conv2D1|     0|     1|     1| 46   x   x   x   x   x   x   x | 47       |       1        1        1       96       32       32 |       1        1        1      576       32       32 |  56623104 |
   48|TIDL_ConvolutionLayer         |e;MobilenetV2/expanded_conv_12/depthwise/depthwise|     0|     1|     1| 47   x   x   x   x   x   x   x | 48       |       1        1        1      576       32       32 |       1        1        1      576       32       32 |   5308416 |
   49|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_12/project/Conv2D2|     0|     1|     1| 48   x   x   x   x   x   x   x | 49       |       1        1        1      576       32       32 |       1        1        1       96       32       32 |  56623104 |
   50|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_12/add                  |     0|     2|     1| 49  46   x   x   x   x   x   x | 50       |       1        1        1       96       32       32 |       1        1        1       96       32       32 |     98304 |
   51|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_13/expand/Conv2D1|     0|     1|     1| 50   x   x   x   x   x   x   x | 51       |       1        1        1       96       32       32 |       1        1        1      576       32       32 |  56623104 |
   52|TIDL_ConvolutionLayer         |3;MobilenetV2/expanded_conv_13/depthwise/depthwise|     0|     1|     1| 51   x   x   x   x   x   x   x | 52       |       1        1        1      576       32       32 |       1        1        1      576       32       32 |   5308416 |
   53|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_13/project/Conv2D1|     0|     1|     1| 52   x   x   x   x   x   x   x | 53       |       1        1        1      576       32       32 |       1        1        1      160       32       32 |  94371840 |
   54|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_14/expand/Conv2D1|     0|     1|     1| 53   x   x   x   x   x   x   x | 54       |       1        1        1      160       32       32 |       1        1        1      960       32       32 | 157286400 |
   55|TIDL_ConvolutionLayer         |e;MobilenetV2/expanded_conv_14/depthwise/depthwise|     0|     1|     1| 54   x   x   x   x   x   x   x | 55       |       1        1        1      960       32       32 |       1        1        1      960       32       32 |   8847360 |
   56|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_14/project/Conv2D1|     0|     1|     1| 55   x   x   x   x   x   x   x | 56       |       1        1        1      960       32       32 |       1        1        1      160       32       32 | 157286400 |
   57|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_14/add                  |     0|     2|     1| 56  53   x   x   x   x   x   x | 57       |       1        1        1      160       32       32 |       1        1        1      160       32       32 |    163840 |
   58|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_15/expand/Conv2D1|     0|     1|     1| 57   x   x   x   x   x   x   x | 58       |       1        1        1      160       32       32 |       1        1        1      960       32       32 | 157286400 |
   59|TIDL_ConvolutionLayer         |e;MobilenetV2/expanded_conv_15/depthwise/depthwise|     0|     1|     1| 58   x   x   x   x   x   x   x | 59       |       1        1        1      960       32       32 |       1        1        1      960       32       32 |   8847360 |
   60|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_15/project/Conv2D2|     0|     1|     1| 59   x   x   x   x   x   x   x | 60       |       1        1        1      960       32       32 |       1        1        1      160       32       32 | 157286400 |
   61|TIDL_EltWiseLayer             |MobilenetV2/expanded_conv_15/add                  |     0|     2|     1| 60  57   x   x   x   x   x   x | 61       |       1        1        1      160       32       32 |       1        1        1      160       32       32 |    163840 |
   62|TIDL_ConvolutionLayer         |eights;MobilenetV2/expanded_conv_16/expand/Conv2D1|     0|     1|     1| 61   x   x   x   x   x   x   x | 62       |       1        1        1      160       32       32 |       1        1        1      960       32       32 | 157286400 |
   63|TIDL_ConvolutionLayer         |3;MobilenetV2/expanded_conv_16/depthwise/depthwise|     0|     1|     1| 62   x   x   x   x   x   x   x | 63       |       1        1        1      960       32       32 |       1        1        1      960       32       32 |   8847360 |
   64|TIDL_ConvolutionLayer         |ights;MobilenetV2/expanded_conv_16/project/Conv2D2|     0|     1|     1| 63   x   x   x   x   x   x   x | 64       |       1        1        1      960       32       32 |       1        1        1      320       32       32 | 314572800 |
   65|TIDL_PoolingLayer             |AvgPool2D/AvgPool                                 |     0|     1|     1| 64   x   x   x   x   x   x   x | 65       |       1        1        1      320       32       32 |       1        1        1      320        1        1 |       320 |
   66|TIDL_ConvolutionLayer         |conv1_pointwise/Conv2D;aspp0/weights;aspp0/Conv2D1|     0|     1|     1| 64   x   x   x   x   x   x   x | 66       |       1        1        1      320       32       32 |       1        1        1      256       32       32 |  83886080 |
   67|TIDL_ConvolutionLayer         |Conv2D;image_pooling/weights;image_pooling/Conv2D1|     0|     1|     1| 65   x   x   x   x   x   x   x | 67       |       1        1        1      320        1        1 |       1        1        1      256        1        1 |     81920 |
   68|TIDL_ResizeLayer              |ResizeBilinear_TIDL_0                             |     0|     1|     1| 67   x   x   x   x   x   x   x | 68       |       1        1        1      256        1        1 |       1        1        1      256        4        4 |     16384 |
   69|TIDL_ResizeLayer              |ResizeBilinear_TIDL_1                             |     0|     1|     1| 68   x   x   x   x   x   x   x | 69       |       1        1        1      256        4        4 |       1        1        1      256       16       16 |    262144 |
   70|TIDL_ResizeLayer              |ResizeBilinear                                    |     0|     1|     1| 69   x   x   x   x   x   x   x | 70       |       1        1        1      256       16       16 |       1        1        1      256       32       32 |   1048576 |
   71|TIDL_ConcatLayer              |concat                                            |     0|     2|     1| 70  66   x   x   x   x   x   x | 71       |       1        1        1      256       32       32 |       1        1        1      512       32       32 |    524288 |
   72|TIDL_ConvolutionLayer         |oncat_projection/weights;concat_projection/Conv2D1|     0|     1|     1| 71   x   x   x   x   x   x   x | 72       |       1        1        1      512       32       32 |       1        1        1      256       32       32 | 134217728 |
   73|TIDL_ResizeLayer              |decoder/ResizeBilinear                            |     0|     1|     1| 72   x   x   x   x   x   x   x | 73       |       1        1        1      256       32       32 |       1        1        1      256      128      128 |  16777216 |
   74|TIDL_ConcatLayer              |decoder/concat                                    |     0|     2|     1| 73  12   x   x   x   x   x   x | 74       |       1        1        1      256      128      128 |       1        1        1      304      128      128 |   4980736 |
   75|TIDL_ConvolutionLayer         |chNormV3;decoder/decoder_conv0_depthwise/depthwise|     0|     1|     1| 74   x   x   x   x   x   x   x | 75       |       1        1        1      304      128      128 |       1        1        1      304      128      128 |  44826624 |
   76|TIDL_ConvolutionLayer         |se/weights;decoder/decoder_conv0_pointwise/Conv2D1|     0|     1|     1| 75   x   x   x   x   x   x   x | 76       |       1        1        1      304      128      128 |       1        1        1      256      128      128 |1275068416 |
   77|TIDL_ConvolutionLayer         |ise/weights;decoder/decoder_conv1_pointwise/Conv2D|     0|     1|     1| 76   x   x   x   x   x   x   x | 77       |       1        1        1      256      128      128 |       1        1        1      256      128      128 |  37748736 |
   78|TIDL_ConvolutionLayer         |se/weights;decoder/decoder_conv1_pointwise/Conv2D1|     0|     1|     1| 77   x   x   x   x   x   x   x | 78       |       1        1        1      256      128      128 |       1        1        1      256      128      128 |1073741824 |
   79|TIDL_ConvolutionLayer         |Add;logits/semantic/Conv2D;logits/semantic/biases1|     0|     1|     1| 78   x   x   x   x   x   x   x | 79       |       1        1        1      256      128      128 |       1        1        1       32      128      128 | 134217728 |
   80|TIDL_ResizeLayer              |ResizeBilinear_1                                  |     0|     1|     1| 79   x   x   x   x   x   x   x | 80       |       1        1        1       32      128      128 |       1        1        1       32      512      512 |  33554432 |
   81|TIDL_ArgMaxLayer              |ArgMax                                            |     0|     1|     1| 80   x   x   x   x   x   x   x | 81       |       1        1        1       32      512      512 |       1        1        1        1      512      512 |    262144 |
   82|TIDL_DataLayer                |ArgMax                                            |     0|     1|    -1| 81   x   x   x   x   x   x   x |  0       |       1        1        1        1      512      512 |       0        0        0        0        0        0 |         0 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total Giga Macs : 5.3385
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
